currency,currencyLabel,shortName,price,year,unitLabel,unitSymbol
http://www.wikidata.org/entity/Q845958,Американская оккупационная иена,,,,,¥
http://www.wikidata.org/entity/Q855244,биафрийский фунт,,,,,
http://www.wikidata.org/entity/Q868106,Корейская иена,,,,,圓
http://www.wikidata.org/entity/Q877963,Марка Новой Гвинеи,,,,,
http://www.wikidata.org/entity/Q897424,венгерская крона,,,,,
http://www.wikidata.org/entity/Q898043,прусский талер,,,,,
http://www.wikidata.org/entity/Q899238,Seborga luigino,,,,,
http://www.wikidata.org/entity/Q910712,Афганская рупия,,,,,
http://www.wikidata.org/entity/Q917019,Камни Раи,,,,,
http://www.wikidata.org/entity/Q918094,гинея,,,,,gn
http://www.wikidata.org/entity/Q918094,гинея,,,,,g
http://www.wikidata.org/entity/Q931192,Франк Швица,,,,,
http://www.wikidata.org/entity/Q942092,Вест-индский доллар,,,,,BWI$
http://www.wikidata.org/entity/Q949922,spade money,,,,,
http://www.wikidata.org/entity/Q961408,peso moneda nacional,,,,,
http://www.wikidata.org/entity/Q970374,Бухарская таньга,,,,,
http://www.wikidata.org/entity/Q980180,Рубленое серебро,,,,,
http://www.wikidata.org/entity/Q1000389,шахи,,,,,
http://www.wikidata.org/entity/Q1003985,фризатик,,,,,
http://www.wikidata.org/entity/Q1062008,энджел,,,,,
http://www.wikidata.org/entity/Q1069036,knife money,,,,,
http://www.wikidata.org/entity/Q1083662,Тетрадрахма,,,,,
http://www.wikidata.org/entity/Q1131140,Данцигский талер,,,,,
http://www.wikidata.org/entity/Q1133947,Базельский талер,,,,,
http://www.wikidata.org/entity/Q1133952,Бернский талер,,,,,
http://www.wikidata.org/entity/Q1139143,хайдарабадская рупия,,,,,
http://www.wikidata.org/entity/Q1144098,Бернский франк,,,,,
http://www.wikidata.org/entity/Q1144104,Женевский талер,,,,,
http://www.wikidata.org/entity/Q1144127,Базельский франк,,,,,
http://www.wikidata.org/entity/Q1144293,Франк Золотурна,,,,,
http://www.wikidata.org/entity/Q1148329,Сукре,,,,,Sucre
http://www.wikidata.org/entity/Q1152169,Талер Санкт-Галлена,,,,,
http://www.wikidata.org/entity/Q1152192,Франк Люцерна,,,,,
http://www.wikidata.org/entity/Q1152205,Золотурнский талер,,,,,
http://www.wikidata.org/entity/Q1182127,Декуссис,,,,,
http://www.wikidata.org/entity/Q1193446,Спесмило,,,,,
http://www.wikidata.org/entity/Q1225449,Aes signatum,,,,,
http://www.wikidata.org/entity/Q1228632,Викториат,,,,,
http://www.wikidata.org/entity/Q1231751,Aes rude,,,,,
http://www.wikidata.org/entity/Q1248202,Мараведи,,,,,
http://www.wikidata.org/entity/Q1249093,Семис,,,,,
http://www.wikidata.org/entity/Q1266877,Иоахимсталер,,,,,
http://www.wikidata.org/entity/Q1270227,trachy,,,,,
http://www.wikidata.org/entity/Q1296539,Гроссо,,,,,
http://www.wikidata.org/entity/Q1323382,New Brunswick dollar,,,,,
http://www.wikidata.org/entity/Q1343553,Франк Реюньона,,,,,
http://www.wikidata.org/entity/Q1345587,Катангский франк,,,,,
http://www.wikidata.org/entity/Q1346428,альбус,,,,,
http://www.wikidata.org/entity/Q1357294,parsi,,,,,
http://www.wikidata.org/entity/Q1364284,ямб,,,,,
http://www.wikidata.org/entity/Q1367145,нахар,,,,,
http://www.wikidata.org/entity/Q1373252,Реал Островов Зелёного Мыса,,,,,
http://www.wikidata.org/entity/Q1380156,Греческий феникс,,,,,
http://www.wikidata.org/entity/Q1401950,Будью,,,,,
http://www.wikidata.org/entity/Q1410215,Любекская марка,,,,,
http://www.wikidata.org/entity/Q1410856,plate money,,,,,
http://www.wikidata.org/entity/Q1415602,копейка,,,,,
http://www.wikidata.org/entity/Q1431762,сольдо,,,,,
http://www.wikidata.org/entity/Q1444800,Закавказский рубль,,,,,
http://www.wikidata.org/entity/Q1449918,Тремисс,,,,,
http://www.wikidata.org/entity/Q1455593,Iraqi Swiss dinar,,,,,
http://www.wikidata.org/entity/Q1474367,Мойдор,,,,,
http://www.wikidata.org/entity/Q1515398,Испанский эскудо,,,,,
http://www.wikidata.org/entity/Q1519802,Тымф,,,,,
http://www.wikidata.org/entity/Q1523704,Джильято,,,,,
http://www.wikidata.org/entity/Q1535807,Прута,,,,,
http://www.wikidata.org/entity/Q1535847,Q1535847,,,,,
http://www.wikidata.org/entity/Q1542162,Тари,,,,,
http://www.wikidata.org/entity/Q1547176,гроут,,,,,
http://www.wikidata.org/entity/Q1547581,Гротен,,,,,
http://www.wikidata.org/entity/Q1550199,туман,,,,,
http://www.wikidata.org/entity/Q1555680,Мейсенский грош,,,,,
http://www.wikidata.org/entity/Q1584286,серебро как инвестиция,,,,,
http://www.wikidata.org/entity/Q1607372,Доллар Цзяо-Чжоу,,,,,
http://www.wikidata.org/entity/Q1647239,Sumatran dollar,,,,,
http://www.wikidata.org/entity/Q1669450,палладий как инвестиция,,,,,
http://www.wikidata.org/entity/Q1678551,португальский реал,,,,,
http://www.wikidata.org/entity/Q1686517,Ефимок,,,,,
http://www.wikidata.org/entity/Q1707733,Псковка,,,,,
http://www.wikidata.org/entity/Q1744381,Клапмютценталер,,,,,
http://www.wikidata.org/entity/Q1748228,Ливонезы,,,,,
http://www.wikidata.org/entity/Q1756761,Вест-индский далер,,,,,
http://www.wikidata.org/entity/Q1779554,польская марка,mp.,,,,
http://www.wikidata.org/entity/Q1784415,Качский кори,,,,,
http://www.wikidata.org/entity/Q1827661,Q1827661,,,,,
http://www.wikidata.org/entity/Q1885785,Maiorina,,,,,
http://www.wikidata.org/entity/Q1967435,Полушка,,,,,
http://www.wikidata.org/entity/Q1975732,уральский франк,,,,,
http://www.wikidata.org/entity/Q1979092,керенки,,,,,
http://www.wikidata.org/entity/Q1983373,Q1983373,,,,,
http://www.wikidata.org/entity/Q2039104,вестфальский франк,,,,,
http://www.wikidata.org/entity/Q2083869,Немецкая восточная марка,,,,,
http://www.wikidata.org/entity/Q2086443,марокканский франк,,,,,
http://www.wikidata.org/entity/Q2090145,Итибубан,,,,,
http://www.wikidata.org/entity/Q2112169,гульден Нидерландской Новой Гвинеи,,,,,
http://www.wikidata.org/entity/Q2253193,Шварен,,,,,
http://www.wikidata.org/entity/Q2273855,сомалийская рупия,,,,,
http://www.wikidata.org/entity/Q2274312,Папская лира,,,,,
http://www.wikidata.org/entity/Q2275454,Монеты Аксумского царства,,,,,
http://www.wikidata.org/entity/Q2280994,Луккский франк,,,,,
http://www.wikidata.org/entity/Q2282897,Фрибурский франк,,,,,
http://www.wikidata.org/entity/Q2282987,Франк Ааргау,,,,,
http://www.wikidata.org/entity/Q2285934,Q2285934,,,,,
http://www.wikidata.org/entity/Q2296365,доллар Северного Борнео,,,,,
http://www.wikidata.org/entity/Q2296536,Датский ригсдалер,,,,,
http://www.wikidata.org/entity/Q2297932,Сомалийская лира,,,,,
http://www.wikidata.org/entity/Q2299665,рупия Французской Индии,,,,,
http://www.wikidata.org/entity/Q2305152,совзнак,,,,,
http://www.wikidata.org/entity/Q2330357,блан,,,,,
http://www.wikidata.org/entity/Q2338813,риксдалер,,,,,
http://www.wikidata.org/entity/Q2341354,Бирманская рупия,,,,,
http://www.wikidata.org/entity/Q2342457,Куна Независимого Государства Хорватия,,,,,
http://www.wikidata.org/entity/Q2344772,малайский доллар,,,,,
http://www.wikidata.org/entity/Q2346646,Парагвайское песо,,,,,
http://www.wikidata.org/entity/Q2347864,Каттрино,,,,,
http://www.wikidata.org/entity/Q2348095,рупия Португальской Индии,,,,,
http://www.wikidata.org/entity/Q2348127,Эскудо Португальской Индии,,,,,
http://www.wikidata.org/entity/Q2348843,Камбоджийский тикаль,,,,,
http://www.wikidata.org/entity/Q2348883,франк Французской Экваториальной Африки,,,,,
http://www.wikidata.org/entity/Q2351198,Тибетская тангка,,,,,
http://www.wikidata.org/entity/Q2356117,Новокаледонский франк,,,,,
http://www.wikidata.org/entity/Q2356178,франк Французской Полинезии,,,,,
http://www.wikidata.org/entity/Q2361916,сум,,,,,
http://www.wikidata.org/entity/Q2388484,Белорусский талер,,,,,
http://www.wikidata.org/entity/Q2389783,Шаг,,,,,
http://www.wikidata.org/entity/Q2396479,nasry,,,,,
http://www.wikidata.org/entity/Q2399673,кран,,,,,
http://www.wikidata.org/entity/Q2414453,Доллар Саравака,,,,,
http://www.wikidata.org/entity/Q2418381,Q2418381,,,,,
http://www.wikidata.org/entity/Q2423633,cumal,,,,,
http://www.wikidata.org/entity/Q2441769,Скиллинг,,,,,
http://www.wikidata.org/entity/Q2468640,гривна,,,,,
http://www.wikidata.org/entity/Q2478678,Tunisian rial,,,,,
http://www.wikidata.org/entity/Q2501214,Тунисский франк,,,,,
http://www.wikidata.org/entity/Q2519099,лихтенштейнская крона,,,,,
http://www.wikidata.org/entity/Q2521006,Q2521006,,,,,
http://www.wikidata.org/entity/Q2525711,"крона Королевства сербов, хорватов и словенцев",,,,,
http://www.wikidata.org/entity/Q2541777,Скифата,,,,,
http://www.wikidata.org/entity/Q2547191,Камбоджийский франк,,,,,
http://www.wikidata.org/entity/Q2555236,динар Республики Сербской,,,,,
http://www.wikidata.org/entity/Q2585995,Биатек,,,,,
http://www.wikidata.org/entity/Q2601873,Пим,,,,,
http://www.wikidata.org/entity/Q2608134,Ахтенвинтиг,,,,,
http://www.wikidata.org/entity/Q2616592,франк Французской Западной Африки,,,,,
http://www.wikidata.org/entity/Q2616597,южнородезийский фунт,,,,,
http://www.wikidata.org/entity/Q2616640,занзибарская рупия,,,,,
http://www.wikidata.org/entity/Q2616644,фунт Родезии и Ньясаленда,,,,,
http://www.wikidata.org/entity/Q2629090,алжирский франк,,,,,
http://www.wikidata.org/entity/Q2633868,динар Сербской Краины,,,,,
http://www.wikidata.org/entity/Q2641324,Мунгу,,,,,
http://www.wikidata.org/entity/Q2670039,Турский ливр,,,,,₶
http://www.wikidata.org/entity/Q2741468,Корейский янг,,,,,
http://www.wikidata.org/entity/Q2751502,мон,,,,,
http://www.wikidata.org/entity/Q2753547,артиг,,,,,
http://www.wikidata.org/entity/Q2855799,Франк Мартиники,,,,,
http://www.wikidata.org/entity/Q2881590,Ecuadorian real,,,,,
http://www.wikidata.org/entity/Q2893932,Ecuadorian peso,,,,,
http://www.wikidata.org/entity/Q2983011,гренландская крона,,,,,
http://www.wikidata.org/entity/Q3053201,Colombian real,,,,,
http://www.wikidata.org/entity/Q3057942,рё,,,,,
http://www.wikidata.org/entity/Q3060693,Europa,,,,,
http://www.wikidata.org/entity/Q3064816,Фелс,,,,,
http://www.wikidata.org/entity/Q3068199,fels,,,,,
http://www.wikidata.org/entity/Q3072467,Миланский скудо,,,,,
http://www.wikidata.org/entity/Q3080508,Q3080508,,,,,
http://www.wikidata.org/entity/Q3116971,gros,,,,,
http://www.wikidata.org/entity/Q3195545,Q3195545,,,,,
http://www.wikidata.org/entity/Q3196089,kharouba,,,,,
http://www.wikidata.org/entity/Q3253195,монеты Турции,,,,,
http://www.wikidata.org/entity/Q3321048,Франк Гельветической республики,,,,,
http://www.wikidata.org/entity/Q3449658,Сицилийский пиастр,,,,,
http://www.wikidata.org/entity/Q3543447,Madras fanam,,,,,
http://www.wikidata.org/entity/Q3555541,Занзибарский риал,,,,,
http://www.wikidata.org/entity/Q3556033,Азорский реал,,,,,
http://www.wikidata.org/entity/Q3556893,Тоголезский франк,,,,,
http://www.wikidata.org/entity/Q3596088,venezolano,,,,,
http://www.wikidata.org/entity/Q3606693,agontano,,,,,
http://www.wikidata.org/entity/Q3613515,лира Союзного военного командования,,,,,
http://www.wikidata.org/entity/Q3712659,Техасский доллар,,,,,$
http://www.wikidata.org/entity/Q3712663,Antigua dollar,,,,,
http://www.wikidata.org/entity/Q3712660,British Columbia dollar,,,,,
http://www.wikidata.org/entity/Q3712661,Prince Edward Island dollar,,,,,
http://www.wikidata.org/entity/Q3712666,Saint Kitts dollar,,,,,
http://www.wikidata.org/entity/Q3712664,Grenadan dollar,,,,,
http://www.wikidata.org/entity/Q3712665,Nevisian dollar,,,,,
http://www.wikidata.org/entity/Q3712671,Tobagan dollar,,,,,
http://www.wikidata.org/entity/Q3712668,Saint Vincent dollar,,,,,
http://www.wikidata.org/entity/Q3712669,Saint Lucia dollar,,,,,
http://www.wikidata.org/entity/Q3712672,Trinidadian dollar,,,,,
http://www.wikidata.org/entity/Q3712677,Маврикийский доллар,,,,,
http://www.wikidata.org/entity/Q3751676,франк Граубюндена,,,,,
http://www.wikidata.org/entity/Q3751677,франк Аппенцелля,,,,,
http://www.wikidata.org/entity/Q3751680,франк Гларуса,,,,,
http://www.wikidata.org/entity/Q3769469,Джулио (монета),,,,,
http://www.wikidata.org/entity/Q3776955,Адлергрошен,,,,,
http://www.wikidata.org/entity/Q3778763,ассигнационный рубль,,,,,
http://www.wikidata.org/entity/Q3779727,Вюртембергский гульден,,,,,
http://www.wikidata.org/entity/Q3797549,Peruvian inca,,,,,
http://www.wikidata.org/entity/Q3833302,Люблянская лира,,,,,
http://www.wikidata.org/entity/Q3833306,Q3833306,,,,,
http://www.wikidata.org/entity/Q3833307,Луккская лира,,,,,
http://www.wikidata.org/entity/Q3833304,Пармская лира,,,,,
http://www.wikidata.org/entity/Q3833305,Генуэзская лира,,,,,
http://www.wikidata.org/entity/Q3833310,Тосканская лира,,,,,
http://www.wikidata.org/entity/Q3835656,Saint Lucia livre,,,,,
http://www.wikidata.org/entity/Q3849265,марка Германской Юго-Западной Африки,,,,,
http://www.wikidata.org/entity/Q3857949,Q3857949,,,,,
http://www.wikidata.org/entity/Q3860756,монетная система Венецианской республики,,,,,
http://www.wikidata.org/entity/Q3877613,Q3877613,,,,,
http://www.wikidata.org/entity/Q3900722,Peruvian peseta,,,,,
http://www.wikidata.org/entity/Q3900747,Argentine peso moneda corriente,,,,,
http://www.wikidata.org/entity/Q3900745,Песо-лей,,,,,
http://www.wikidata.org/entity/Q3900751,Сальвадорское песо,,,,,
http://www.wikidata.org/entity/Q3900749,Puerto Rican peso,,,,,
http://www.wikidata.org/entity/Q3931072,аргентинский реал,,,,,
http://www.wikidata.org/entity/Q3935770,Вест-индский ригсдалер,,,,,
http://www.wikidata.org/entity/Q3935769,Норвежский далер,,,,,
http://www.wikidata.org/entity/Q3942166,рубль Польского банка,,,,,
http://www.wikidata.org/entity/Q3942822,Рупия Датской Индии,,,,,
http://www.wikidata.org/entity/Q3943042,ryal,,,,,
http://www.wikidata.org/entity/Q3973271,палестинский фунт,,,,,
http://www.wikidata.org/entity/Q3980494,Modenese thaler,,,,,
http://www.wikidata.org/entity/Q3980492,Hesse-Kassel thaler,,,,,
http://www.wikidata.org/entity/Q3980493,ганноверский талер,,,,,
http://www.wikidata.org/entity/Q3980496,Bremen thaler,,,,,
http://www.wikidata.org/entity/Q3983454,Хорезмская таньга,,,,,
http://www.wikidata.org/entity/Q4008482,ван,,,,,
http://www.wikidata.org/entity/Q4055449,Августдор,,,,,
http://www.wikidata.org/entity/Q4058266,азербайджанский рубль,,,,,
http://www.wikidata.org/entity/Q4060587,албанский франк,,,,,
http://www.wikidata.org/entity/Q4077050,Балыш,,,,,
http://www.wikidata.org/entity/Q4080938,Безмонетный период,,,,,
http://www.wikidata.org/entity/Q4087051,Бирманский тикаль,,,,,
http://www.wikidata.org/entity/Q4093386,Боны Юзовского отделения государственного банка,,,,,
http://www.wikidata.org/entity/Q4093460,Боратинка,,,,,
http://www.wikidata.org/entity/Q4097090,Броуд,,,,,
http://www.wikidata.org/entity/Q4097291,брутовский рубль,,,,,
http://www.wikidata.org/entity/Q4099870,южноафриканский фунт,,,,,
http://www.wikidata.org/entity/Q4106116,Векша (денежная единица),,,,,
http://www.wikidata.org/entity/Q4111641,Винные деньги Якутии,,,,,
http://www.wikidata.org/entity/Q4114536,Военный лей,,,,,
http://www.wikidata.org/entity/Q4114546,Военный пенгё,,,,,
http://www.wikidata.org/entity/Q4117026,Schwyz gulden,,,,,
http://www.wikidata.org/entity/Q4117165,Франк Санкт-Галлена,,,,,
http://www.wikidata.org/entity/Q4117175,Женевский франк,,,,,
http://www.wikidata.org/entity/Q4118293,Luzern gulden,,,,,
http://www.wikidata.org/entity/Q4124886,вона Командования Красной армии,,,,,
http://www.wikidata.org/entity/Q4133026,Гамбургская марка,,,,,
http://www.wikidata.org/entity/Q4134503,Гвинейский реал,,,,,
http://www.wikidata.org/entity/Q4140446,Франк Сен-Пьера и Микелона,,,,,
http://www.wikidata.org/entity/Q4146853,Государственный кредитный билет,,,,,
http://www.wikidata.org/entity/Q4154909,Данцигская марка,,,,,
http://www.wikidata.org/entity/Q4159293,десять рублей,,,,,
http://www.wikidata.org/entity/Q4159296,десять тысяч рублей,,,,,
http://www.wikidata.org/entity/Q4166449,донской рубль,,,,,
http://www.wikidata.org/entity/Q4223972,Клиринговый рубль,,,,,
http://www.wikidata.org/entity/Q4228784,Колхидка,,,,,
http://www.wikidata.org/entity/Q4232136,Кооперативная марка,,,,,
http://www.wikidata.org/entity/Q4232586,Корабельник,,,,,
http://www.wikidata.org/entity/Q4241612,крона Фиуме,,,,,
http://www.wikidata.org/entity/Q4247072,Куна (денежная единица),,,,,
http://www.wikidata.org/entity/Q4248156,курдистанский динар,,,,,
http://www.wikidata.org/entity/Q4257371,Лей Командования Красной армии,,,,,
http://www.wikidata.org/entity/Q4257368,Лей Института внешнего финансирования,,,,,
http://www.wikidata.org/entity/Q4263937,литовская гривна,,,,,
http://www.wikidata.org/entity/Q4266153,Ломбардо-венецианская лира,,,,,
http://www.wikidata.org/entity/Q4272180,Люксембургский ливр,,,,,
http://www.wikidata.org/entity/Q4281834,Марка Союзного военного командования,,,,,
http://www.wikidata.org/entity/Q4281838,Марка лодзинского гетто,,,,,
http://www.wikidata.org/entity/Q4281836,Марка Юго-Западной Африки,,,,,
http://www.wikidata.org/entity/Q4290086,Мемельская марка,,,,,
http://www.wikidata.org/entity/Q4293540,Миллиард рублей,,,,,
http://www.wikidata.org/entity/Q4299585,мозамбикский фунт,,,,,
http://www.wikidata.org/entity/Q4301720,Монеты СССР,,,,,
http://www.wikidata.org/entity/Q4301721,Монеты Синдики,,,,,
http://www.wikidata.org/entity/Q4302508,Мордка,,,,,
http://www.wikidata.org/entity/Q4302686,Моржовки,,,,,
http://www.wikidata.org/entity/Q4312988,Наполеоновская итальянская лира,,,,,
http://www.wikidata.org/entity/Q4322473,новгородка,,,,,
http://www.wikidata.org/entity/Q4330778,Овручские шиферные пряслица,,,,,
http://www.wikidata.org/entity/Q4342565,палестинский фунт Государства Израиль,,,,,
http://www.wikidata.org/entity/Q4343734,Памятные и юбилейные монеты СССР,,,,,
http://www.wikidata.org/entity/Q4344663,Папетто,,,,,
http://www.wikidata.org/entity/Q4348571,Пеннинг,,,,,
http://www.wikidata.org/entity/Q4348762,Пеняз,,,,,
http://www.wikidata.org/entity/Q4352038,франк Французского Камеруна,,,,,
http://www.wikidata.org/entity/Q4359287,Перуанская либра,,,,,
http://www.wikidata.org/entity/Q4371036,Полуполушка,,,,,
http://www.wikidata.org/entity/Q4383615,Пуло,,,,,
http://www.wikidata.org/entity/Q4385486,Пьемонтский скудо,,,,,
http://www.wikidata.org/entity/Q4391496,Реал Сан-Томе и Принсипи,,,,,
http://www.wikidata.org/entity/Q4392353,Резана (денежная единица),,,,,
http://www.wikidata.org/entity/Q4393290,Рентный пфенниг,,,,,
http://www.wikidata.org/entity/Q4393657,Реституционная монета,,,,,
http://www.wikidata.org/entity/Q4395040,риял Катара и Дубай,,,,,
http://www.wikidata.org/entity/Q4399146,Рубль Индо-Китайского банка,,,,,
http://www.wikidata.org/entity/Q4399147,рубль Закавказского комиссариата,,,,,
http://www.wikidata.org/entity/Q4399148,рубль Олонецкой губернии,,,,,
http://www.wikidata.org/entity/Q4399155,Рублёвая зона,,,,,
http://www.wikidata.org/entity/Q4400173,рупия Кокосовых островов,,,,,
http://www.wikidata.org/entity/Q4400195,Рус (денежная единица),,,,,
http://www.wikidata.org/entity/Q4400387,Руспоно,,,,,
http://www.wikidata.org/entity/Q4408060,Сапек,,,,,
http://www.wikidata.org/entity/Q4408566,сардинский скудо,,,,,
http://www.wikidata.org/entity/Q4409055,Женевуаз,,,,,
http://www.wikidata.org/entity/Q4412729,Севский чех,,,,,
http://www.wikidata.org/entity/Q4415682,Семьдесят пять миллионов рублей,,,,,
http://www.wikidata.org/entity/Q4418169,Сиамский тикаль,,,,,
http://www.wikidata.org/entity/Q4418242,Сибирская монета,,,,,
http://www.wikidata.org/entity/Q4421813,Скендер,,,,,
http://www.wikidata.org/entity/Q4438442,Сребреник,,,,,
http://www.wikidata.org/entity/Q4442488,Стефанофор,,,,,
http://www.wikidata.org/entity/Q4452535,Татарстанские жетоны,,,,,
http://www.wikidata.org/entity/Q4457807,Тин,,,,,
http://www.wikidata.org/entity/Q4461419,Тосканский флорин,,,,,
http://www.wikidata.org/entity/Q4464035,Трояк,,,,,
http://www.wikidata.org/entity/Q4465297,Туман Иранского Азербайджана,,,,,
http://www.wikidata.org/entity/Q4466084,туркестанский рубль,,,,,
http://www.wikidata.org/entity/Q4492363,Франк Влёры,,,,,
http://www.wikidata.org/entity/Q4492365,Франк Корчи,,,,,
http://www.wikidata.org/entity/Q4494902,хакасский рубль,,,,,
http://www.wikidata.org/entity/Q4495768,харбинский рубль,,,,,
http://www.wikidata.org/entity/Q4499907,Хорезмский рубль,,,,,
http://www.wikidata.org/entity/Q4515419,Чешский денарий,,,,,
http://www.wikidata.org/entity/Q4532752,Эскудо Островов Зелёного Мыса,,,,,
http://www.wikidata.org/entity/Q4533482,Юань Внутренней Монголии,,,,,
http://www.wikidata.org/entity/Q4536749,Якобсталер,,,,,
http://www.wikidata.org/entity/Q4538442,японский оккупационный гульден,,,,,
http://www.wikidata.org/entity/Q4538447,Японское оккупационное песо,,,,,
http://www.wikidata.org/entity/Q4763148,Angevin pound,,,,,
http://www.wikidata.org/entity/Q4789434,Q4789434,,,,,
http://www.wikidata.org/entity/Q4817670,силендский доллар,,,,,
http://www.wikidata.org/entity/Q4825484,Austrian Netherlands kronenthaler,,,,,
http://www.wikidata.org/entity/Q4840770,Baden gulden,,,,,
http://www.wikidata.org/entity/Q4856405,banknotes of the Czechoslovak Koruna (1945),,,,,
http://www.wikidata.org/entity/Q4867434,basilikon,,,,,
http://www.wikidata.org/entity/Q4873680,Баварский гульден,,,,,
http://www.wikidata.org/entity/Q5042194,османская лира,,,,,L.T.
http://www.wikidata.org/entity/Q5042194,османская лира,,,,,£
http://www.wikidata.org/entity/Q5057375,денарий,,,,,
http://www.wikidata.org/entity/Q5139324,Кохинхинский пиастр,,,,,
http://www.wikidata.org/entity/Q5290859,Доминиканский франк,,,,,
http://www.wikidata.org/entity/Q5368440,Wu Zhu,,,,,
http://www.wikidata.org/entity/Q5370679,emergency circulating notes,,,,,
http://www.wikidata.org/entity/Q5432831,falus,,,,,
http://www.wikidata.org/entity/Q5478507,real de Valencia,,,,,
http://www.wikidata.org/entity/Q5491288,Франк Цюриха,,,,,
http://www.wikidata.org/entity/Q5527593,gaucho,,,,,
http://www.wikidata.org/entity/Q5559226,Gibraltar real,,,,,
http://www.wikidata.org/entity/Q5604244,Гренландский ригсдалер,,,,,
http://www.wikidata.org/entity/Q5613277,Guadeloupe livre,,,,,
http://www.wikidata.org/entity/Q5639749,гаитянский ливр,,,,,
http://www.wikidata.org/entity/Q5731551,MVDOL,,,,,
http://www.wikidata.org/entity/Q5746166,Hesse-Kassel vereinsthaler,,,,,
http://www.wikidata.org/entity/Q5761018,Tирский шекель,,,,,
http://www.wikidata.org/entity/Q5792536,Q5792536,,,,,
http://www.wikidata.org/entity/Q5802556,dena,,,,,
http://www.wikidata.org/entity/Q5815969,Dólar MUC,,,,,
http://www.wikidata.org/entity/Q5839958,Single South American currency,,,,,
http://www.wikidata.org/entity/Q5848794,рубль Шпицбергена,,,,,
http://www.wikidata.org/entity/Q5964637,Sasanian coinage,,,,,
http://www.wikidata.org/entity/Q5976974,Денежная система Токугава,,,,,
http://www.wikidata.org/entity/Q6008409,Usmani,,,,,
http://www.wikidata.org/entity/Q6012746,Q6012746,,,,,
http://www.wikidata.org/entity/Q6031840,Q6031840,,,,,
http://www.wikidata.org/entity/Q6075947,Mangır,,,,,
http://www.wikidata.org/entity/Q6149278,Q6149278,,,,,
http://www.wikidata.org/entity/Q6158177,Японская оккупационная бирманская рупия,,,,,
http://www.wikidata.org/entity/Q6279611,Цянь,,,,,
http://www.wikidata.org/entity/Q6385482,Kelantanese dinar,,,,,
http://www.wikidata.org/entity/Q6447884,кушанские монеты,,,,,
http://www.wikidata.org/entity/Q6527840,деньги лепрозориев,,,,,http://www.wikidata.org/.well-known/genid/19e994fb03658409d43a093b78b15169
http://www.wikidata.org/entity/Q6726680,Made Beaver,,,,,
http://www.wikidata.org/entity/Q6730274,Umayyad dinar,,,,,
http://www.wikidata.org/entity/Q6826087,мексиканский реал,,,,,
http://www.wikidata.org/entity/Q6890412,Монеты султаната Могадишо,,,,,
http://www.wikidata.org/entity/Q6940794,Франк Тургау,,,,,
http://www.wikidata.org/entity/Q6994502,Nepalese mohar,,,,,
http://www.wikidata.org/entity/Q7006964,New Design series,,,,,
http://www.wikidata.org/entity/Q7007692,New France livre,,,,,
http://www.wikidata.org/entity/Q7054457,North Carolina Confederate currency,,,,,
http://www.wikidata.org/entity/Q7057126,North Vietnamese đồng,,,,,
http://www.wikidata.org/entity/Q7076240,франк Унтервальдена,,,,,
http://www.wikidata.org/entity/Q7099621,фунт Оранжевого свободного государства,,,,,
http://www.wikidata.org/entity/Q7171209,Peruvian real,,,,,
http://www.wikidata.org/entity/Q7200614,Франк Ури,,,,,
http://www.wikidata.org/entity/Q7430919,Франк Шаффхаузена,,,,,
http://www.wikidata.org/entity/Q7604839,Stavraton,,,,,
http://www.wikidata.org/entity/Q7682772,Tanga,,,,,
http://www.wikidata.org/entity/Q7807840,тин ингот,,,,,
http://www.wikidata.org/entity/Q7810571,tiền,,,,,
http://www.wikidata.org/entity/Q7820913,Tong Bei,,,,,
http://www.wikidata.org/entity/Q7919510,Ven,,,,,
http://www.wikidata.org/entity/Q7921799,Vermont copper,,,,,
http://www.wikidata.org/entity/Q8049372,yarmaq,,,,,
http://www.wikidata.org/entity/Q9164298,baiza,,,,,
http://www.wikidata.org/entity/Q9310415,rigsort,,,,,
http://www.wikidata.org/entity/Q9393498,польский злотый,,,,,
http://www.wikidata.org/entity/Q9929178,Great Qing Treasure Note,,,,,
http://www.wikidata.org/entity/Q10274878,espadim,,,,,
http://www.wikidata.org/entity/Q10346028,Q10346028,,,,,
http://www.wikidata.org/entity/Q10389795,Q10389795,,,,,
http://www.wikidata.org/entity/Q10869559,Q10869559,,,,,
http://www.wikidata.org/entity/Q10869571,Q10869571,,,,,
http://www.wikidata.org/entity/Q10871750,банкноты Центрального резервного банка,,,,,
http://www.wikidata.org/entity/Q10873349,Silver Tael,,,,,
http://www.wikidata.org/entity/Q10874200,Q10874200,,,,,
http://www.wikidata.org/entity/Q10894810,Q10894810,,,,,
http://www.wikidata.org/entity/Q10924925,Sichuan rupee,,,,,
http://www.wikidata.org/entity/Q10927595,Huanqian,,,,,
http://www.wikidata.org/entity/Q10934907,Q10934907,,,,,
http://www.wikidata.org/entity/Q10939205,Tianming Tongbao,,,,,
http://www.wikidata.org/entity/Q10940650,Sure han ni jiha,,,,,
http://www.wikidata.org/entity/Q11113068,Q11113068,,,,,
http://www.wikidata.org/entity/Q11123623,Q11123623,,,,,
http://www.wikidata.org/entity/Q11143517,фаби,,,,,圓
http://www.wikidata.org/entity/Q11180199,Q11180199,,,,,
http://www.wikidata.org/entity/Q11220294,динар Арабского халифата,,,,,
http://www.wikidata.org/entity/Q11228181,bon,,,,,
